source_file,clip_file,clip_index,duration,pothole,gps_data
input_videos\GRMN0965.MP4,output_clips\GRMN0965_clip_003.mp4,3,10.019333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 7), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 8), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 9), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 10), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 11), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 12), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 13), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 14), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 15), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 16), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}]"
input_videos\GRMN0965.MP4,output_clips\GRMN0965_clip_004.mp4,4,10.014333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 17), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 18), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 19), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 20), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 21), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 22), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 23), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 24), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 25), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 26), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}]"
input_videos\GRMN0965.MP4,output_clips\GRMN0965_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 27), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 28), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 29), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 30), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 31), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 32), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 33), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 34), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 35), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 36), 'latitude': 41.7710743937641, 'longitude': -88.1149387266487}]"
input_videos\GRMN0966.MP4,output_clips\GRMN0966_clip_000.mp4,0,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 37), 'latitude': 41.7710755672306, 'longitude': -88.11494400724771}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 38), 'latitude': 41.7710780818015, 'longitude': -88.1149764452133}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 39), 'latitude': 41.7710816860199, 'longitude': -88.11500125564633}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 40), 'latitude': 41.771084535867, 'longitude': -88.11503277160234}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 41), 'latitude': 41.7710890620947, 'longitude': -88.11506294645375}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 42), 'latitude': 41.7710957676172, 'longitude': -88.11509102582934}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 44), 'latitude': 41.771116219461, 'longitude': -88.11514508910486}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 44), 'latitude': 41.771116219461, 'longitude': -88.11514508910486}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 45), 'latitude': 41.771126864478, 'longitude': -88.11517886817467}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 46), 'latitude': 41.7711359169334, 'longitude': -88.11520543880765}]"
input_videos\GRMN0966.MP4,output_clips\GRMN0966_clip_001.mp4,1,10.021333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 47), 'latitude': 41.7711485736072, 'longitude': -88.11523083597424}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 48), 'latitude': 41.7711613979191, 'longitude': -88.11524793505674}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 49), 'latitude': 41.7711696960032, 'longitude': -88.11526084318763}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 50), 'latitude': 41.7711721267551, 'longitude': -88.1152602564543}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 51), 'latitude': 41.771169276908, 'longitude': -88.115256652236}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 52), 'latitude': 41.7711708694696, 'longitude': -88.1152585800737}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 53), 'latitude': 41.7711801733822, 'longitude': -88.11526168137792}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 54), 'latitude': 41.7711882200092, 'longitude': -88.11527676880361}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 56), 'latitude': 41.771192830056, 'longitude': -88.1152945384383}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 56), 'latitude': 41.771192830056, 'longitude': -88.1152945384383}]"
input_videos\GRMN0966.MP4,output_clips\GRMN0966_clip_002.mp4,2,10.017333,False,"[{'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 57), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 58), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 8, 59), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 1), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 2), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 3), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 4), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 5), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}, {'timestamp': datetime.datetime(2025, 4, 19, 2, 9, 6), 'latitude': 41.7711913213134, 'longitude': -88.115291018039}]"
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_000.mp4,0,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 2), 'latitude': 41.771121583879, 'longitude': -88.1149329431355}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 3), 'latitude': 41.7711284570396, 'longitude': -88.1149384751916}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 4), 'latitude': 41.7711246851832, 'longitude': -88.1149597652256}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 5), 'latitude': 41.7711252719164, 'longitude': -88.1149570830166}]"
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_001.mp4,1,10.021333,False,[]
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_002.mp4,2,10.017333,False,[]
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_003.mp4,3,10.012333,False,[]
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_004.mp4,4,10.028667,False,[]
input_videos\GRMN0967.MP4,output_clips\GRMN0967_clip_005.mp4,5,10.01,False,[]
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_000.mp4,0,10.019333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 7), 'latitude': 41.7711218353361, 'longitude': -88.1149805523455}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 8), 'latitude': 41.7711230926216, 'longitude': -88.1149822287261}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 9), 'latitude': 41.7711251880974, 'longitude': -88.1149816419929}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 10), 'latitude': 41.7711278703064, 'longitude': -88.1149788759649}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 11), 'latitude': 41.7711257748306, 'longitude': -88.1149766966701}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 12), 'latitude': 41.7711208295077, 'longitude': -88.1149724218994}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 13), 'latitude': 41.771113621071, 'longitude': -88.1149679794908}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 14), 'latitude': 41.7711079213768, 'longitude': -88.1149656325579}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 15), 'latitude': 41.771103227511, 'longitude': -88.1149644590914}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 16), 'latitude': 41.7710995394737, 'longitude': -88.114963369444}]"
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_001.mp4,1,10.015333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 17), 'latitude': 41.7710974439979, 'longitude': -88.1149648781866}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 18), 'latitude': 41.7710966896266, 'longitude': -88.1149681471288}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 19), 'latitude': 41.771097863093, 'longitude': -88.1149723380804}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 20), 'latitude': 41.771100377664, 'longitude': -88.1149745173752}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 21), 'latitude': 41.7711026407778, 'longitude': -88.1149751879275}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 22), 'latitude': 41.7711040657014, 'longitude': -88.1149750202894}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 23), 'latitude': 41.7711040657014, 'longitude': -88.1149742659181}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 24), 'latitude': 41.7711039818823, 'longitude': -88.1149734277278}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 25), 'latitude': 41.7711041495204, 'longitude': -88.1149725895375}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 26), 'latitude': 41.7711044847965, 'longitude': -88.1149716675282}]"
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_002.mp4,2,10.010333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 27), 'latitude': 41.7711051553488, 'longitude': -88.1149706616998}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 28), 'latitude': 41.7711055744439, 'longitude': -88.1149694882333}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 29), 'latitude': 41.7711059935391, 'longitude': -88.1149682309479}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 30), 'latitude': 41.7711061611772, 'longitude': -88.1149669736624}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 31), 'latitude': 41.7711063288152, 'longitude': -88.1149657163769}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 32), 'latitude': 41.7711062449962, 'longitude': -88.1149647943676}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 33), 'latitude': 41.771105825901, 'longitude': -88.1149637885392}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 34), 'latitude': 41.771105742082, 'longitude': -88.1149629503489}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 35), 'latitude': 41.7711068317294, 'longitude': -88.1149626988918}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 36), 'latitude': 41.7711085919291, 'longitude': -88.1149624474347}]"
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_003.mp4,3,10.026667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 37), 'latitude': 41.7711101844907, 'longitude': -88.1149622797966}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 38), 'latitude': 41.7711089272052, 'longitude': -88.1149631179869}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 38), 'latitude': 41.7711073346436, 'longitude': -88.1149652972817}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 40), 'latitude': 41.7711053229868, 'longitude': -88.1149676442146}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 41), 'latitude': 41.771105658263, 'longitude': -88.1149675603956}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 42), 'latitude': 41.7711064964533, 'longitude': -88.1149649620056}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 43), 'latitude': 41.7711076699197, 'longitude': -88.1149610225111}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 44), 'latitude': 41.7711087595671, 'longitude': -88.1149578373879}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 45), 'latitude': 41.7711090948433, 'longitude': -88.1149565801024}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 46), 'latitude': 41.7711089272052, 'longitude': -88.1149563286453}]"
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_004.mp4,4,10.022333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 47), 'latitude': 41.771108424291, 'longitude': -88.1149571668357}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 48), 'latitude': 41.7711078375578, 'longitude': -88.1149582564831}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 48), 'latitude': 41.7711073346436, 'longitude': -88.1149598490447}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 50), 'latitude': 41.7711067479104, 'longitude': -88.1149619445205}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 51), 'latitude': 41.7711069993675, 'longitude': -88.1149638723582}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 52), 'latitude': 41.7711076699197, 'longitude': -88.1149654649198}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 53), 'latitude': 41.7711085919291, 'longitude': -88.1149661354721}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 54), 'latitude': 41.7711090948433, 'longitude': -88.1149665545672}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 55), 'latitude': 41.7711090948433, 'longitude': -88.1149665545672}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 56), 'latitude': 41.7711090948433, 'longitude': -88.1149665545672}]"
input_videos\GRMN0968.MP4,output_clips\GRMN0968_clip_005.mp4,5,10.01,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 57), 'latitude': 41.7711090948433, 'longitude': -88.1149665545672}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 58), 'latitude': 41.7711090948433, 'longitude': -88.1149665545672}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 23, 59), 'latitude': 41.7711116094142, 'longitude': -88.11497485265141}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24), 'latitude': 41.7711132857949, 'longitude': -88.11498834751552}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 1), 'latitude': 41.7711185663939, 'longitude': -88.11500536277892}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 2), 'latitude': 41.7711220867932, 'longitude': -88.11502631753683}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 3), 'latitude': 41.7711288761348, 'longitude': -88.11505456455053}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 4), 'latitude': 41.7711381800473, 'longitude': -88.11508063226944}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 5), 'latitude': 41.7711460590363, 'longitude': -88.11511005274954}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 6), 'latitude': 41.7711562011391, 'longitude': -88.11513997614384}]"
input_videos\GRMN0969.MP4,output_clips\GRMN0969_clip_000.mp4,0,10.013333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 6), 'latitude': 41.7711642477661, 'longitude': -88.1151667982345}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 8), 'latitude': 41.7711721267551, 'longitude': -88.11519529670484}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 9), 'latitude': 41.7711774073541, 'longitude': -88.11521742492914}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 10), 'latitude': 41.7711788322777, 'longitude': -88.11523008160293}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 10), 'latitude': 41.7711810953915, 'longitude': -88.11523787677292}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 12), 'latitude': 41.7711814306676, 'longitude': -88.11523770913482}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 13), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 14), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 15), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0969.MP4,output_clips\GRMN0969_clip_001.mp4,1,10.029667,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 16), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 17), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 18), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 19), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 20), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 21), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 22), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 23), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 24), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 25), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
input_videos\GRMN0969.MP4,output_clips\GRMN0969_clip_002.mp4,2,10.025333,False,"[{'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 26), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 27), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 28), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 29), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 30), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 31), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 32), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 33), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 34), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}, {'timestamp': datetime.datetime(2025, 4, 22, 23, 24, 35), 'latitude': 41.7711807601154, 'longitude': -88.1152375414968}]"
